image_id,fname,caption
476491,000000476491.jpg,a street with a yellow and black sign and buildings
476514,000000476514.jpg,a man and a woman in formal wear holding an umbrella
476704,000000476704.jpg,a bus is parked on the side of the road
476770,000000476770.jpg,a baseball player running to first base during a game
476787,000000476787.jpg,a pizza sitting on top of a cutting board on a counter
476810,000000476810.jpg,a black and white cat laying on a bed next to a remote control
477118,000000477118.jpg,a street sign with many different directions on it
477227,000000477227.jpg,a large boat is docked in a harbor
477288,000000477288.jpg,a group of people in costume are dancing with umbrellas
477441,000000477441.jpg,a large passenger jet sitting on top of an airport tarmac
477623,000000477623.jpg,a train is parked on the tracks near a building
477689,000000477689.jpg,a woman with a white shirt and a necklace
477805,000000477805.jpg,a man sitting in the dark using a laptop computer
477955,000000477955.jpg,a man is flying a kite on the beach
478136,000000478136.jpg,a plate of donuts on a table
478286,000000478286.jpg,a train is crossing a bridge over a street
478393,000000478393.jpg,a cat and a teddy bear laying on a bed
478420,000000478420.jpg,two women standing next to each other on a sidewalk
478474,000000478474.jpg,a truck is driving down the road with a trailer
478721,000000478721.jpg,a man and a woman walking in a parking lot holding a kite
478862,000000478862.jpg,a large propeller plane sitting on top of an airport tarmac
479030,000000479030.jpg,a train traveling down tracks next to a highway
479099,000000479099.jpg,a bench in a circular garden with a brick wall
479126,000000479126.jpg,a woman sitting on a chair with a laptop
479155,000000479155.jpg,a group of people standing around a produce stand
479248,000000479248.jpg,a flat screen tv sitting on top of a wooden stand
479448,000000479448.jpg,a plate of waffles with bananas and strawberries
479596,000000479596.jpg,a large display of oranges and apples in a store
479732,000000479732.jpg,"a sandwich with meat, vegetables and sauce in a paper container"
479912,000000479912.jpg,a large jetliner sitting on top of an airport tarmac
479953,000000479953.jpg,a woman kicking a soccer ball on a field
480021,000000480021.jpg,a painting of a man and woman on a motorcycle
480122,000000480122.jpg,a bowl of fruit on a table in a kitchen
480212,000000480212.jpg,a cell phone and a pen on a desk
480275,000000480275.jpg,a woman sitting in front of a wooden cart filled with bananas
480842,000000480842.jpg,two giraffes standing in a forest with trees
480936,000000480936.jpg,a woman sitting in a chair holding a plate of food
480944,000000480944.jpg,a traffic light sitting on the side of a road
480985,000000480985.jpg,a motorcycle is on display in a showroom
481159,000000481159.jpg,a horse standing in a snowy field behind a fence
481386,000000481386.jpg,a woman standing in a kitchen next to a wooden counter
481390,000000481390.jpg,a group of men playing a game of basketball
481404,000000481404.jpg,a church with a checkered floor and a large alter
481413,000000481413.jpg,a young boy holding a frisbee on a beach
481480,000000481480.jpg,a couple of horses that are racing on a track
481567,000000481567.jpg,a man is sitting on a motorcycle in the street
481573,000000481573.jpg,a man standing on a skateboard with his hands on his hips
481582,000000481582.jpg,a man standing next to a horse in a stable
482100,000000482100.jpg,two toilets are outside on the side of the road
482275,000000482275.jpg,a man and woman cutting a cake together
482319,000000482319.jpg,a man is holding a baby and a woman is brushing it
482436,000000482436.jpg,a man and a woman are sitting at a counter
482477,000000482477.jpg,a bird sitting on a branch with a sky background
482487,000000482487.jpg,a clock is shown behind a glass window
482585,000000482585.jpg,two trains are parked on the tracks at a train station
482719,000000482719.jpg,a bowl of fruit with a banana and plums
482735,000000482735.jpg,a man riding a wave on top of a surfboard
482800,000000482800.jpg,a man and a woman are playing frisbee in a field
482917,000000482917.jpg,a dog watching television while sitting on a person's lap
482970,000000482970.jpg,a laptop computer sitting on top of a wooden desk
482978,000000482978.jpg,a train with a lot of windows on it
483050,000000483050.jpg,a bed with a red blanket and two lamps
483531,000000483531.jpg,a bed with two white bedspreads and a picture on the wall
483667,000000483667.jpg,a man wearing a top hat and a red tie
483999,000000483999.jpg,a group of people sitting at a table eating
484029,000000484029.jpg,a stop sign on a street corner with a street sign above it
484296,000000484296.jpg,a zebra and a baby zebra laying down in the shade
484351,000000484351.jpg,a group of children sitting at desks in a classroom
484404,000000484404.jpg,a bus is parked at a bus stop
484415,000000484415.jpg,a person is using a toilet with their hand on the toilet
484760,000000484760.jpg,a statue of a woman holding a cross in front of a church
484893,000000484893.jpg,a couple of kids petting some sheep
484978,000000484978.jpg,a woman sitting at a table with a plate of food
485027,000000485027.jpg,a man is playing tennis on a clay court
485071,000000485071.jpg,a man riding a wave on top of a surfboard
485130,000000485130.jpg,a birthday cake with a wrestling ring on it
485237,000000485237.jpg,a couple of airplanes that are on a runway
485424,000000485424.jpg,a kitchen with a stove and a microwave
485480,000000485480.jpg,a baseball player swinging a bat at a ball
485802,000000485802.jpg,a jet flying through a cloudy sky leaving a trail of smoke
485844,000000485844.jpg,a woman is standing in a kitchen preparing food
485895,000000485895.jpg,a giraffe standing in the shade of a tree
485972,000000485972.jpg,a plate with a cake on it and a fork
486040,000000486040.jpg,a desk with a laptop and a monitor
486046,000000486046.jpg,a giraffe and a zebra standing in a zoo
486104,000000486104.jpg,a baseball game in progress with the batter up to plate
486112,000000486112.jpg,a man spraying an elephant with a hose
486438,000000486438.jpg,a box of glazed donuts on a table
486479,000000486479.jpg,a dog is hiding under a bed with a red and white striped cover
486573,000000486573.jpg,a vase with flowers in it sitting on a window sill
487583,000000487583.jpg,a bathroom with a toilet and a table with a cookie on it
488075,000000488075.jpg,a living room with a kitchen and a living room
488166,000000488166.jpg,a man standing on a balcony with a plate of pizza
488251,000000488251.jpg,a man in a cowboy hat is standing next to a horse
488270,000000488270.jpg,a small plane is on a sandy beach
488385,000000488385.jpg,a motorcycle parked on the side of a street
488592,000000488592.jpg,a large open market with people walking and riding bikes
488664,000000488664.jpg,a train traveling down train tracks next to a building
488673,000000488673.jpg,a man and woman sitting at a table with a candle
488710,000000488710.jpg,a woman standing next to a pink sign
488736,000000488736.jpg,a clock on a pole in front of a building
489014,000000489014.jpg,a dog standing on the front of a sailboat
489046,000000489046.jpg,a bird perched on a branch of a tree
489091,000000489091.jpg,"a bathroom with a sink, toilet, and mirror"
489305,000000489305.jpg,a woman in an apron holding two bowls of food
489339,000000489339.jpg,a woman carrying a surfboard on a beach
489611,000000489611.jpg,a young boy holding a nintendo wii game controller
489764,000000489764.jpg,a woman sitting in a chair holding a nintendo wii controller
489842,000000489842.jpg,a group of children pose for a picture
489924,000000489924.jpg,a girl riding a skateboard on a street
490125,000000490125.jpg,a group of white birds standing in a puddle
490171,000000490171.jpg,a dog riding a surfboard on top of a wave
490413,000000490413.jpg,a large passenger jet sitting on top of an airport runway
490470,000000490470.jpg,a group of boats floating on top of a lake
490515,000000490515.jpg,a person on a snowboard in the snow
490936,000000490936.jpg,a row of parked motorcycles sitting on the side of a road
491008,000000491008.jpg,a man and woman holding a pizza in a restaurant
491071,000000491071.jpg,a bathroom with two sinks and mirrors in it
491090,000000491090.jpg,a man sitting on a motorcycle in a garage
491130,000000491130.jpg,a snowboarder is in mid air after a jump
491213,000000491213.jpg,a motorcycle parked next to a car on a street
491216,000000491216.jpg,a cat walking through a kitchen with a window
491366,000000491366.jpg,two men playing a video game in a living room
491464,000000491464.jpg,a young boy holding a baseball bat on a field
491470,000000491470.jpg,a street with a lot of snow on the ground
491497,000000491497.jpg,"a living room with a couch, television and bookcase"
491613,000000491613.jpg,a zebra standing next to a body of water
491683,000000491683.jpg,a horse grazing in a field with a train in the background
491725,000000491725.jpg,a group of boats that are sitting in the water
491757,000000491757.jpg,a cat sitting on a pink bed with a white pillow
491867,000000491867.jpg,a man wearing a green tie with a flower on it
492077,000000492077.jpg,a group of people riding bikes down a street
492110,000000492110.jpg,a man sitting at a table with a laptop computer
492282,000000492282.jpg,a group of people riding horses down a street
492284,000000492284.jpg,a woman with a backpack and a black cat
492362,000000492362.jpg,a man riding a skateboard next to a woman
492758,000000492758.jpg,a living room with a woman sitting in a chair
492878,000000492878.jpg,a bathroom sink with a toothbrush holder and toothpaste
